file,class,speckle_count
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_508.png,world_24x24,35
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_509.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_510.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_511.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_512.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_515.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_516.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_517.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_518.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_519.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_520.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_521.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_522.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_523.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_524.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_525.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_526.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_527.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_528.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_529.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_530.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_531.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_532.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_533.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_534.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_535.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_536.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_537.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_538.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_539.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_540.png,world_24x24,41
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_541.png,world_24x24,59
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_543.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_544.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_545.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_546.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_547.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_548.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_549.png,world_24x24,59
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_550.png,world_24x24,65
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_551.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_552.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_553.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_554.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_555.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_556.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_558.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_559.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_560.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_561.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_562.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_563.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_564.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_565.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_566.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_567.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_568.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_569.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_572.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_573.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_574.png,world_24x24,32
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_575.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_576.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_577.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_578.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_579.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_580.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_581.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_582.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_583.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_584.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_585.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_586.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_587.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_588.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_589.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_59.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_590.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_591.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_592.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_593.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_594.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_595.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_596.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_597.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_598.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_60.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_600.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_601.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_602.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_603.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_604.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_605.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_606.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_607.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_608.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_609.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_61.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_610.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_611.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_612.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_613.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_615.png,world_24x24,85
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_616.png,world_24x24,102
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_617.png,world_24x24,83
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_618.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_619.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_62.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_620.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_621.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_622.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_623.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_624.png,world_24x24,85
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_625.png,world_24x24,102
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_626.png,world_24x24,82
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_629.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_63.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_630.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_631.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_632.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_633.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_634.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_635.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_636.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_637.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_638.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_639.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_64.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_640.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_641.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_642.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_643.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_644.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_645.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_646.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_647.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_648.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_649.png,world_24x24,23
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_65.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_650.png,world_24x24,23
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_651.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_652.png,world_24x24,23
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_653.png,world_24x24,23
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_654.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_655.png,world_24x24,34
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_657.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_658.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_659.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_66.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_660.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_661.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_662.png,world_24x24,53
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_67.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_672.png,world_24x24,95
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_673.png,world_24x24,117
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_674.png,world_24x24,88
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_675.png,world_24x24,35
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_676.png,world_24x24,44
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_677.png,world_24x24,35
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_678.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_679.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_68.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_680.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_681.png,world_24x24,95
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_682.png,world_24x24,117
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_683.png,world_24x24,87
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_686.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_687.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_688.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_689.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_69.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_690.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_691.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_692.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_693.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_694.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_695.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_696.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_697.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_698.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_699.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_70.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_700.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_701.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_702.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_703.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_704.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_705.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_706.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_707.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_708.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_709.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_71.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_710.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_711.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_712.png,world_24x24,38
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_72.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_729.png,world_24x24,77
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_73.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_730.png,world_24x24,83
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_731.png,world_24x24,72
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_732.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_733.png,world_24x24,34
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_734.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_735.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_736.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_737.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_738.png,world_24x24,77
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_739.png,world_24x24,83
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_74.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_740.png,world_24x24,71
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_743.png,world_24x24,65
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_744.png,world_24x24,82
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_745.png,world_24x24,91
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_746.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_747.png,world_24x24,61
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_748.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_749.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_75.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_750.png,world_24x24,39
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_751.png,world_24x24,38
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_752.png,world_24x24,64
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_753.png,world_24x24,46
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_754.png,world_24x24,70
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_755.png,world_24x24,62
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_756.png,world_24x24,91
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_757.png,world_24x24,82
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_758.png,world_24x24,80
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_759.png,world_24x24,92
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_76.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_760.png,world_24x24,59
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_761.png,world_24x24,91
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_762.png,world_24x24,54
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_763.png,world_24x24,59
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_764.png,world_24x24,56
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_765.png,world_24x24,51
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_766.png,world_24x24,58
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_767.png,world_24x24,65
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_768.png,world_24x24,52
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_769.png,world_24x24,68
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_77.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_771.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_772.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_773.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_774.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_775.png,world_24x24,73
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_776.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_777.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_778.png,world_24x24,52
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_779.png,world_24x24,52
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_78.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_780.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_781.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_782.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_783.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_784.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_786.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_787.png,world_24x24,46
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_788.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_789.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_79.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_790.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_791.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_792.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_793.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_794.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_795.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_796.png,world_24x24,46
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_797.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_80.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_800.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_801.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_802.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_803.png,world_24x24,8
