category,subcategory,concept,prompt,seed,filename,resolution,color_count,lint_overall,verdict,notes
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",0,stacked_barrels_s0.png,24x24,29,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",1,stacked_barrels_s1.png,24x24,33,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",2,stacked_barrels_s2.png,24x24,33,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",3,stacked_barrels_s3.png,24x24,13,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",42,stacked_barrels_s42.png,24x24,20,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",137,stacked_barrels_s137.png,24x24,24,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",999,stacked_barrels_s999.png,24x24,33,FAIL,fail,
prop_variety,barrels,stacked_barrels,"stack of two wooden barrels, small sprite, pixel art",1337,stacked_barrels_s1337.png,24x24,18,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",0,small_keg_s0.png,24x24,24,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",1,small_keg_s1.png,24x24,35,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",2,small_keg_s2.png,24x24,39,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",3,small_keg_s3.png,24x24,26,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",42,small_keg_s42.png,24x24,34,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",137,small_keg_s137.png,24x24,30,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",999,small_keg_s999.png,24x24,31,FAIL,fail,
prop_variety,barrels,small_keg,"small wooden keg, small sprite, pixel art",1337,small_keg_s1337.png,24x24,38,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",0,banded_barrel_s0.png,24x24,39,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",1,banded_barrel_s1.png,24x24,38,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",2,banded_barrel_s2.png,24x24,38,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",3,banded_barrel_s3.png,24x24,26,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",42,banded_barrel_s42.png,24x24,34,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",137,banded_barrel_s137.png,24x24,34,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",999,banded_barrel_s999.png,24x24,30,FAIL,fail,
prop_variety,barrels,banded_barrel,"wooden barrel with iron bands, small sprite, pixel art",1337,banded_barrel_s1337.png,24x24,32,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",0,leaking_barrel_s0.png,24x24,22,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",1,leaking_barrel_s1.png,24x24,43,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",2,leaking_barrel_s2.png,24x24,42,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",3,leaking_barrel_s3.png,24x24,37,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",42,leaking_barrel_s42.png,24x24,27,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",137,leaking_barrel_s137.png,24x24,33,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",999,leaking_barrel_s999.png,24x24,34,FAIL,fail,
prop_variety,barrels,leaking_barrel,"wooden barrel with a small leak, small sprite, pixel art",1337,leaking_barrel_s1337.png,24x24,41,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",0,wood_splinters_s0.png,24x24,9,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",1,wood_splinters_s1.png,24x24,16,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",2,wood_splinters_s2.png,24x24,21,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",3,wood_splinters_s3.png,24x24,17,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",42,wood_splinters_s42.png,24x24,6,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",137,wood_splinters_s137.png,24x24,12,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",999,wood_splinters_s999.png,24x24,15,FAIL,fail,
prop_variety,debris,wood_splinters,"pile of broken wood splinters, small sprite, pixel art",1337,wood_splinters_s1337.png,24x24,6,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",0,cobweb_clump_s0.png,24x24,6,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",1,cobweb_clump_s1.png,24x24,16,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",2,cobweb_clump_s2.png,24x24,15,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",3,cobweb_clump_s3.png,24x24,6,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",42,cobweb_clump_s42.png,24x24,8,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",137,cobweb_clump_s137.png,24x24,9,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",999,cobweb_clump_s999.png,24x24,6,FAIL,fail,
prop_variety,debris,cobweb_clump,"clump of tangled cobweb, small sprite, pixel art",1337,cobweb_clump_s1337.png,24x24,12,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",0,scattered_straw_s0.png,24x24,11,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",1,scattered_straw_s1.png,24x24,11,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",2,scattered_straw_s2.png,24x24,13,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",3,scattered_straw_s3.png,24x24,9,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",42,scattered_straw_s42.png,24x24,8,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",137,scattered_straw_s137.png,24x24,8,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",999,scattered_straw_s999.png,24x24,10,FAIL,fail,
prop_variety,debris,scattered_straw,"scattered pile of straw, small sprite, pixel art",1337,scattered_straw_s1337.png,24x24,4,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",0,broken_cart_wheel_s0.png,24x24,30,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",1,broken_cart_wheel_s1.png,24x24,12,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",2,broken_cart_wheel_s2.png,24x24,16,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",3,broken_cart_wheel_s3.png,24x24,14,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",42,broken_cart_wheel_s42.png,24x24,12,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",137,broken_cart_wheel_s137.png,24x24,13,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",999,broken_cart_wheel_s999.png,24x24,26,FAIL,fail,
prop_variety,debris,broken_cart_wheel,"broken wooden cart wheel, small sprite, pixel art",1337,broken_cart_wheel_s1337.png,24x24,13,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",0,rusty_scrap_s0.png,24x24,9,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",1,rusty_scrap_s1.png,24x24,13,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",2,rusty_scrap_s2.png,24x24,14,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",3,rusty_scrap_s3.png,24x24,6,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",42,rusty_scrap_s42.png,24x24,11,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",137,rusty_scrap_s137.png,24x24,10,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",999,rusty_scrap_s999.png,24x24,11,FAIL,fail,
prop_variety,debris,rusty_scrap,"pile of rusty metal scrap, small sprite, pixel art",1337,rusty_scrap_s1337.png,24x24,10,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",0,cloth_scraps_s0.png,24x24,10,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",999,broken_barrel_s999.png,24x24,31,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",1,cloth_scraps_s1.png,24x24,7,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",2,cloth_scraps_s2.png,24x24,15,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",3,cloth_scraps_s3.png,24x24,6,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",42,cloth_scraps_s42.png,24x24,13,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",137,cloth_scraps_s137.png,24x24,7,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",999,cloth_scraps_s999.png,24x24,19,FAIL,fail,
prop_variety,debris,cloth_scraps,"pile of torn cloth scraps, small sprite, pixel art",1337,cloth_scraps_s1337.png,24x24,7,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",0,shattered_glass_s0.png,24x24,4,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",1,shattered_glass_s1.png,24x24,13,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",2,shattered_glass_s2.png,24x24,10,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",3,shattered_glass_s3.png,24x24,4,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",42,shattered_glass_s42.png,24x24,5,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",137,shattered_glass_s137.png,24x24,10,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",999,shattered_glass_s999.png,24x24,13,FAIL,fail,
prop_variety,debris,shattered_glass,"pile of shattered glass shards, small sprite, pixel art",1337,shattered_glass_s1337.png,24x24,11,FAIL,fail,
